Chr	Start	End	Type	Var1	Var2	Var3
chr7	102699228	102748695	gene	gene_id ENSG00000286830.1	 gene_type lncRNA	 gene_name RP11-577H5.6
chr7	102748971	102809225	gene	gene_id ENSG00000222011.9	 gene_type protein_coding	 gene_name FAM185A
chr7	102755146	102755939	gene	gene_id ENSG00000213385.3	 gene_type processed_pseudogene	 gene_name RP11-577H5.1
chr7	102813230	103074843	gene	gene_id ENSG00000161040.16	 gene_type protein_coding	 gene_name FBXL13
chr7	102834605	102834708	gene	gene_id ENSG00000252643.1	 gene_type snRNA	 gene_name RNU6-1136P
chr7	102857450	102857755	gene	gene_id ENSG00000238324.1	 gene_type misc_RNA	 gene_name RN7SKP198
chr7	102913000	102945111	gene	gene_id ENSG00000128606.13	 gene_type protein_coding	 gene_name LRRC17
chr7	102973522	102988856	gene	gene_id ENSG00000230257.5	 gene_type lncRNA	 gene_name NFE4
chr7	103030104	103031354	gene	gene_id ENSG00000236226.1	 gene_type lncRNA	 gene_name RP11-645N11.3
chr7	103074881	103099759	gene	gene_id ENSG00000170632.14	 gene_type protein_coding	 gene_name ARMC10
chr7	103088664	103089610	gene	gene_id ENSG00000233025.1	 gene_type processed_pseudogene	 gene_name CRYZP1
chr7	103099776	103149560	gene	gene_id ENSG00000161048.12	 gene_type protein_coding	 gene_name NAPEPLD
chr7	103141349	103141939	gene	gene_id ENSG00000224415.1	 gene_type processed_pseudogene	 gene_name RP11-401L13.4
chr7	103152007	103152325	gene	gene_id ENSG00000236848.2	 gene_type processed_pseudogene	 gene_name RPL23AP95
chr7	103161947	103162660	gene	gene_id ENSG00000279482.1	 gene_type TEC	 gene_name RP11-401L13.7
chr7	103175133	103280410	gene	gene_id ENSG00000170629.14	 gene_type transcribed_unprocessed_pseudogene	 gene_name DPY19L2P2
chr7	103262000	103262311	gene	gene_id ENSG00000237632.3	 gene_type processed_pseudogene	 gene_name S100A11P1
chr7	103297435	103329511	gene	gene_id ENSG00000105819.14	 gene_type protein_coding	 gene_name PMPCB
chr7	103312289	103344830	gene	gene_id ENSG00000105821.15	 gene_type protein_coding	 gene_name DNAJC2
chr7	103328570	103370346	gene	gene_id ENSG00000161057.13	 gene_type protein_coding	 gene_name PSMC2
chr7	103348601	103348771	gene	gene_id ENSG00000235354.1	 gene_type processed_pseudogene	 gene_name RPS29P16
chr7	103352730	103446207	gene	gene_id ENSG00000170615.15	 gene_type protein_coding	 gene_name SLC26A5
chr7	103433461	103433561	gene	gene_id ENSG00000251852.1	 gene_type misc_RNA	 gene_name Y_RNA
chr7	103434994	103435092	gene	gene_id ENSG00000252047.1	 gene_type misc_RNA	 gene_name Y_RNA
chr7	103445207	103514007	gene	gene_id ENSG00000234715.2	 gene_type lncRNA	 gene_name CTB-107G13.1
chr7	103471381	103989658	gene	gene_id ENSG00000189056.15	 gene_type protein_coding	 gene_name RELN
chr7	103484208	103484539	gene	gene_id ENSG00000222386.1	 gene_type misc_RNA	 gene_name RN7SKP86
chr7	104126341	104208047	gene	gene_id ENSG00000164815.11	 gene_type protein_coding	 gene_name ORC5
chr7	104328603	104908561	gene	gene_id ENSG00000187416.13	 gene_type protein_coding	 gene_name LHFPL3
chr7	104667749	104669576	gene	gene_id ENSG00000197258.5	 gene_type processed_pseudogene	 gene_name EIF4BP6
chr7	104738597	104804107	gene	gene_id ENSG00000226869.6	 gene_type lncRNA	 gene_name LHFPL3-AS1
chr7	104826336	104826796	gene	gene_id ENSG00000237606.2	 gene_type processed_pseudogene	 gene_name RP11-203P23.2
chr7	104894628	104926645	gene	gene_id ENSG00000225329.3	 gene_type lncRNA	 gene_name LHFPL3-AS2
chr7	104911928	104912193	gene	gene_id ENSG00000243352.3	 gene_type misc_RNA	 gene_name RN7SL8P
chr7	104940943	105000713	gene	gene_id ENSG00000237513.2	 gene_type lncRNA	 gene_name RP11-325F22.2
chr7	104950315	105013044	gene	gene_id ENSG00000228393.4	 gene_type lncRNA	 gene_name LINC01004
chr7	105013425	105014321	gene	gene_id ENSG00000239569.3	 gene_type lncRNA	 gene_name KMT2E-AS1
chr7	105014190	105115019	gene	gene_id ENSG00000005483.21	 gene_type protein_coding	 gene_name KMT2E
chr7	105102838	105105483	gene	gene_id ENSG00000272918.1	 gene_type lncRNA	 gene_name CTB-152G17.6
chr7	105110704	105399308	gene	gene_id ENSG00000135250.17	 gene_type protein_coding	 gene_name SRPK2
chr7	105189190	105189814	gene	gene_id ENSG00000270764.1	 gene_type processed_pseudogene	 gene_name CTB-152G17.5
chr7	105204600	105204859	gene	gene_id ENSG00000271482.1	 gene_type processed_pseudogene	 gene_name CTB-152G17.4
chr7	105244652	105244970	gene	gene_id ENSG00000213361.2	 gene_type processed_pseudogene	 gene_name RP4-778K6.1
chr7	105301522	105302086	gene	gene_id ENSG00000244490.1	 gene_type processed_pseudogene	 gene_name RWDD4P1
chr7	105304277	105306642	gene	gene_id ENSG00000242154.1	 gene_type lncRNA	 gene_name RP4-778K6.3
chr7	105332790	105332896	gene	gene_id ENSG00000201179.1	 gene_type snRNA	 gene_name RNU6-1322P
chr7	105439661	105522271	gene	gene_id ENSG00000091127.14	 gene_type protein_coding	 gene_name PUS7
chr7	105530209	105530671	gene	gene_id ENSG00000223886.3	 gene_type processed_pseudogene	 gene_name RP11-251G23.2
chr7	105532169	105567677	gene	gene_id ENSG00000135249.8	 gene_type protein_coding	 gene_name RINT1
chr7	105565120	105600875	gene	gene_id ENSG00000185055.11	 gene_type protein_coding	 gene_name EFCAB10
chr7	105571083	105573660	gene	gene_id ENSG00000272604.1	 gene_type lncRNA	 gene_name RP11-251G23.5
chr7	105582258	105583256	gene	gene_id ENSG00000231167.3	 gene_type processed_pseudogene	 gene_name YBX1P2
chr7	105604772	105876599	gene	gene_id ENSG00000146776.15	 gene_type protein_coding	 gene_name ATXN7L1
chr7	105819492	105820101	gene	gene_id ENSG00000226624.1	 gene_type processed_pseudogene	 gene_name CTA-351J1.1
chr7	105876796	106036432	gene	gene_id ENSG00000128536.16	 gene_type protein_coding	 gene_name CDHR3
chr7	106035798	106036431	gene	gene_id ENSG00000280439.1	 gene_type TEC	 gene_name RP4-568B10.1
chr7	106090505	106112576	gene	gene_id ENSG00000008282.9	 gene_type protein_coding	 gene_name SYPL1
chr7	106125371	106126700	gene	gene_id ENSG00000242562.1	 gene_type processed_pseudogene	 gene_name DCAF13P1
chr7	106208167	106208267	gene	gene_id ENSG00000201796.1	 gene_type snRNA	 gene_name RNU6-392P
chr7	106248298	106285966	gene	gene_id ENSG00000105835.13	 gene_type protein_coding	 gene_name NAMPT
chr7	106285480	106286326	gene	gene_id ENSG00000273320.1	 gene_type lncRNA	 gene_name RP11-22N19.2
chr7	106315225	106315743	gene	gene_id ENSG00000243438.1	 gene_type processed_pseudogene	 gene_name LARP1BP2
chr7	106372251	106770207	gene	gene_id ENSG00000243797.6	 gene_type lncRNA	 gene_name CTB-111H14.1
chr7	106425278	106511544	gene	gene_id ENSG00000286076.1	 gene_type lncRNA	 gene_name CTB-30L5.2
chr7	106569876	106598908	gene	gene_id ENSG00000267052.3	 gene_type lncRNA	 gene_name CTB-30L5.1
chr7	106624072	106628696	gene	gene_id ENSG00000286013.1	 gene_type lncRNA	 gene_name CTB-30L5.3
chr7	106654360	106661158	gene	gene_id ENSG00000253276.4	 gene_type protein_coding	 gene_name CCDC71L
chr7	106774955	106838480	gene	gene_id ENSG00000228742.11	 gene_type lncRNA	 gene_name LINC02577
chr7	106781600	106781715	gene	gene_id ENSG00000251978.1	 gene_type rRNA_pseudogene	 gene_name RNA5SP236
chr7	106865278	106908980	gene	gene_id ENSG00000105851.11	 gene_type protein_coding	 gene_name PIK3CG
chr7	107044705	107161811	gene	gene_id ENSG00000005249.13	 gene_type protein_coding	 gene_name PRKAR2B
chr7	107066591	107133733	gene	gene_id ENSG00000243193.4	 gene_type lncRNA	 gene_name PRKAR2B-AS1
chr7	107168961	107202522	gene	gene_id ENSG00000105856.14	 gene_type protein_coding	 gene_name HBP1
chr7	107192559	107193300	gene	gene_id ENSG00000272072.1	 gene_type lncRNA	 gene_name CTA-363E19.2
chr7	107201372	107564261	gene	gene_id ENSG00000164597.15	 gene_type protein_coding	 gene_name COG5
chr7	107450083	107450362	gene	gene_id ENSG00000228341.1	 gene_type processed_pseudogene	 gene_name CTB-20D2.1
chr7	107470018	107475684	gene	gene_id ENSG00000172209.6	 gene_type protein_coding	 gene_name GPR22
chr7	107563484	107578523	gene	gene_id ENSG00000105865.11	 gene_type protein_coding	 gene_name DUS4L
chr7	107563971	107623317	gene	gene_id ENSG00000288558.2	 gene_type protein_coding	 gene_name DUS4L-BCAP29
chr7	107579557	107580057	gene	gene_id ENSG00000272854.1	 gene_type lncRNA	 gene_name RP4-593H12.1
chr7	107580246	107629170	gene	gene_id ENSG00000075790.12	 gene_type protein_coding	 gene_name BCAP29
chr7	107603363	107603507	gene	gene_id ENSG00000238832.1	 gene_type snoRNA	 gene_name ENSG10010136505.1
chr7	107628553	107629550	gene	gene_id ENSG00000250474.2	 gene_type processed_pseudogene	 gene_name WBP1LP2
chr7	107642765	107643023	gene	gene_id ENSG00000225935.1	 gene_type processed_pseudogene	 gene_name BANF1P5
chr7	107650260	107662204	gene	gene_id ENSG00000233705.7	 gene_type lncRNA	 gene_name SLC26A4-AS1
chr7	107660828	107717809	gene	gene_id ENSG00000091137.14	 gene_type protein_coding	 gene_name SLC26A4
chr7	107739999	107744581	gene	gene_id ENSG00000241764.4	 gene_type lncRNA	 gene_name AC002467.7
chr7	107743949	107761667	gene	gene_id ENSG00000105879.12	 gene_type protein_coding	 gene_name CBLL1
chr7	107765467	107803225	gene	gene_id ENSG00000091138.13	 gene_type protein_coding	 gene_name SLC26A3
chr7	107808734	107809568	gene	gene_id ENSG00000229626.1	 gene_type processed_pseudogene	 gene_name PIGCP2
chr7	107891162	107931730	gene	gene_id ENSG00000091140.14	 gene_type protein_coding	 gene_name DLD
chr7	107923799	108003213	gene	gene_id ENSG00000091136.15	 gene_type protein_coding	 gene_name LAMB1
chr7	107942116	107942740	gene	gene_id ENSG00000273055.1	 gene_type lncRNA	 gene_name CTB-13F3.1
chr7	107999791	107999982	gene	gene_id ENSG00000238297.2	 gene_type snoRNA	 gene_name U3
chr7	108023548	108130361	gene	gene_id ENSG00000091128.13	 gene_type protein_coding	 gene_name LAMB4
chr7	108147623	108456717	gene	gene_id ENSG00000091129.21	 gene_type protein_coding	 gene_name NRCAM
chr7	108470417	108569666	gene	gene_id ENSG00000135241.17	 gene_type protein_coding	 gene_name PNPLA8
chr7	108510233	108510976	gene	gene_id ENSG00000231006.1	 gene_type processed_pseudogene	 gene_name RPL7P32
chr7	108554543	108569750	gene	gene_id ENSG00000177683.14	 gene_type protein_coding	 gene_name THAP5
chr7	108569867	108574850	gene	gene_id ENSG00000128590.5	 gene_type protein_coding	 gene_name DNAJB9
chr7	108598352	108639349	gene	gene_id ENSG00000225647.2	 gene_type lncRNA	 gene_name AC005487.2
chr7	108720608	108721601	gene	gene_id ENSG00000270425.1	 gene_type processed_pseudogene	 gene_name CTA-369K23.1
chr7	108883975	108884587	gene	gene_id ENSG00000205174.4	 gene_type lncRNA	 gene_name C7orf66
chr7	108900105	108905226	gene	gene_id ENSG00000279043.1	 gene_type TEC	 gene_name CTB-22K14.1
chr7	108909453	108952666	gene	gene_id ENSG00000229603.1	 gene_type lncRNA	 gene_name AC004014.3
chr7	108994031	108995029	gene	gene_id ENSG00000227968.1	 gene_type processed_pseudogene	 gene_name BUB3P1
chr7	109322320	109326315	gene	gene_id ENSG00000230941.1	 gene_type lncRNA	 gene_name AC002386.1
chr7	109521981	109597166	gene	gene_id ENSG00000234273.1	 gene_type lncRNA	 gene_name AC073071.1
chr7	109660094	109660802	gene	gene_id ENSG00000230192.1	 gene_type processed_pseudogene	 gene_name AC073387.2
chr7	109763574	109764357	gene	gene_id ENSG00000271368.1	 gene_type processed_pseudogene	 gene_name RP11-10E6.1
chr7	109959218	109960184	gene	gene_id ENSG00000237064.1	 gene_type processed_pseudogene	 gene_name EIF3IP1
chr7	109998434	109999624	gene	gene_id ENSG00000232199.1	 gene_type processed_pseudogene	 gene_name RPL3P8
chr7	110108031	110534757	gene	gene_id ENSG00000226965.2	 gene_type lncRNA	 gene_name AC003088.1
chr7	110215891	110216380	gene	gene_id ENSG00000278424.1	 gene_type unprocessed_pseudogene	 gene_name RP11-745H7.1
chr7	110590082	110592204	gene	gene_id ENSG00000287186.1	 gene_type lncRNA	 gene_name RP11-358A10.1
chr7	110662644	111562517	gene	gene_id ENSG00000184903.10	 gene_type protein_coding	 gene_name IMMP2L
chr7	110724159	110725825	gene	gene_id ENSG00000228540.1	 gene_type lncRNA	 gene_name AC073326.3
chr7	111091006	111125454	gene	gene_id ENSG00000173114.13	 gene_type protein_coding	 gene_name LRRN3
chr7	111394875	111395043	gene	gene_id ENSG00000243621.1	 gene_type processed_pseudogene	 gene_name AC003989.3
chr7	111411319	111411883	gene	gene_id ENSG00000227948.4	 gene_type processed_pseudogene	 gene_name AC003989.4
chr7	111726110	112206407	gene	gene_id ENSG00000128512.23	 gene_type protein_coding	 gene_name DOCK4
chr7	111757051	111762216	gene	gene_id ENSG00000287011.1	 gene_type lncRNA	 gene_name GS1-34D21.1
chr7	111808516	111821773	gene	gene_id ENSG00000225572.1	 gene_type lncRNA	 gene_name DOCK4-AS1
chr7	111953653	111953765	gene	gene_id ENSG00000222346.1	 gene_type rRNA_pseudogene	 gene_name RNA5SP237
chr7	111971222	111971988	gene	gene_id ENSG00000234358.1	 gene_type processed_pseudogene	 gene_name AC003080.4
chr7	112206695	112343934	gene	gene_id ENSG00000198839.10	 gene_type protein_coding	 gene_name ZNF277
chr7	112288623	112288952	gene	gene_id ENSG00000202406.1	 gene_type misc_RNA	 gene_name RN7SKP187
chr7	112328189	112409623	gene	gene_id ENSG00000226851.1	 gene_type lncRNA	 gene_name AC004112.4
chr7	112372647	112373729	gene	gene_id ENSG00000230999.1	 gene_type unprocessed_pseudogene	 gene_name MTND5P8
chr7	112373733	112374250	gene	gene_id ENSG00000232922.1	 gene_type unprocessed_pseudogene	 gene_name MTND6P24
chr7	112374324	112375429	gene	gene_id ENSG00000236232.1	 gene_type unprocessed_pseudogene	 gene_name MTCYBP24
chr7	112422887	112481017	gene	gene_id ENSG00000006652.15	 gene_type protein_coding	 gene_name IFRD1
chr7	112446086	112446375	gene	gene_id ENSG00000180019.6	 gene_type transcribed_processed_pseudogene	 gene_name AC079741.2
chr7	112450460	112490941	gene	gene_id ENSG00000288640.1	 gene_type protein_coding	 gene_name CTB-163K11.1
chr7	112450487	112450645	gene	gene_id ENSG00000288634.1	 gene_type protein_coding	 gene_name CTD-2252G20.1
chr7	112480853	112491062	gene	gene_id ENSG00000181016.9	 gene_type protein_coding	 gene_name LSMEM1
chr7	112520488	112521670	gene	gene_id ENSG00000182965.6	 gene_type processed_pseudogene	 gene_name NPM1P14
chr7	112616440	112896625	gene	gene_id ENSG00000223646.2	 gene_type lncRNA	 gene_name AC002463.3
chr7	112735166	112738693	gene	gene_id ENSG00000225358.1	 gene_type processed_pseudogene	 gene_name MIPEPP1
chr7	112762377	112790423	gene	gene_id ENSG00000146802.13	 gene_type protein_coding	 gene_name TMEM168
chr7	112819147	112939875	gene	gene_id ENSG00000164603.12	 gene_type protein_coding	 gene_name BMT2
chr7	112953282	112995677	gene	gene_id ENSG00000234520.6	 gene_type lncRNA	 gene_name HRAT17
chr7	113075124	113077181	gene	gene_id ENSG00000279288.1	 gene_type TEC	 gene_name RP11-736E3.3
chr7	113078331	113087778	gene	gene_id ENSG00000164604.14	 gene_type protein_coding	 gene_name GPR85
chr7	113100663	113146330	gene	gene_id ENSG00000225457.1	 gene_type lncRNA	 gene_name RP11-736E3.1
chr7	113116718	113118560	gene	gene_id ENSG00000214194.9	 gene_type protein_coding	 gene_name SMIM30
chr7	113415689	113416322	gene	gene_id ENSG00000270997.1	 gene_type processed_pseudogene	 gene_name RP11-703P11.1
chr7	113451072	113451402	gene	gene_id ENSG00000278894.1	 gene_type TEC	 gene_name RP11-786A20.1
chr7	113486407	113494870	gene	gene_id ENSG00000287592.1	 gene_type lncRNA	 gene_name RP11-786A20.2
chr7	113876777	114075920	gene	gene_id ENSG00000154415.8	 gene_type protein_coding	 gene_name PPP1R3A
chr7	114086327	114693772	gene	gene_id ENSG00000128573.26	 gene_type protein_coding	 gene_name FOXP2
chr7	114297114	114297429	gene	gene_id ENSG00000236580.1	 gene_type processed_pseudogene	 gene_name RP11-95P9.1
chr7	114414244	114419875	gene	gene_id ENSG00000224595.1	 gene_type lncRNA	 gene_name AC073626.2
chr7	114560961	114561517	gene	gene_id ENSG00000282859.1	 gene_type lncRNA	 gene_name CTA-250D13.1
chr7	114613787	114613906	gene	gene_id ENSG00000202334.1	 gene_type rRNA_pseudogene	 gene_name RNA5SP238
chr7	114653345	114653455	gene	gene_id ENSG00000272230.1	 gene_type miRNA	 gene_name MIR3666
chr7	114922359	115019202	gene	gene_id ENSG00000135272.12	 gene_type protein_coding	 gene_name MDFIC
chr7	115030564	115126314	gene	gene_id ENSG00000225535.7	 gene_type lncRNA	 gene_name LINC01393
chr7	115061537	115231355	gene	gene_id ENSG00000233607.1	 gene_type lncRNA	 gene_name LINC01392
chr7	115136475	115137220	gene	gene_id ENSG00000226962.1	 gene_type processed_pseudogene	 gene_name RAC1P6
chr7	115207894	115207996	gene	gene_id ENSG00000199764.1	 gene_type misc_RNA	 gene_name Y_RNA
chr7	115503367	115504081	gene	gene_id ENSG00000244565.1	 gene_type processed_pseudogene	 gene_name POLR2DP2
chr7	115581315	115581442	gene	gene_id ENSG00000202377.1	 gene_type snoRNA	 gene_name SNORA25B
chr7	115647461	115676329	gene	gene_id ENSG00000242072.1	 gene_type lncRNA	 gene_name RP11-458K10.1
chr7	115679345	115682618	gene	gene_id ENSG00000240973.1	 gene_type lncRNA	 gene_name RP11-458K10.2
chr7	115789729	115791049	gene	gene_id ENSG00000243345.1	 gene_type lncRNA	 gene_name RP11-458K10.3
chr7	115833273	115833373	gene	gene_id ENSG00000199224.1	 gene_type misc_RNA	 gene_name Y_RNA
chr7	115935148	116159896	gene	gene_id ENSG00000105967.16	 gene_type protein_coding	 gene_name TFEC
chr7	116209234	116211511	gene	gene_id ENSG00000279086.1	 gene_type TEC	 gene_name RP11-667F14.1
chr7	116210506	116258783	gene	gene_id ENSG00000135269.18	 gene_type protein_coding	 gene_name TES
chr7	116237929	116327896	gene	gene_id ENSG00000243243.5	 gene_type lncRNA	 gene_name AC073130.3
chr7	116238260	116499465	gene	gene_id ENSG00000237813.4	 gene_type lncRNA	 gene_name AC002066.1
chr7	116275606	116286734	gene	gene_id ENSG00000237870.6	 gene_type lncRNA	 gene_name AC073130.1
chr7	116287380	116508541	gene	gene_id ENSG00000105971.15	 gene_type protein_coding	 gene_name CAV2
chr7	116320751	116321031	gene	gene_id ENSG00000213167.3	 gene_type misc_RNA	 gene_name Metazoa_SRP
chr7	116524994	116561179	gene	gene_id ENSG00000105974.13	 gene_type protein_coding	 gene_name CAV1
chr7	116542718	116551969	gene	gene_id ENSG00000235427.1	 gene_type lncRNA	 gene_name AC006159.5
chr7	116563594	116663829	gene	gene_id ENSG00000231210.3	 gene_type lncRNA	 gene_name COMETT
chr7	116672196	116798377	gene	gene_id ENSG00000105976.16	 gene_type protein_coding	 gene_name MET
chr7	116811070	116922049	gene	gene_id ENSG00000198898.14	 gene_type protein_coding	 gene_name CAPZA2
chr7	116873454	116876376	gene	gene_id ENSG00000235945.1	 gene_type processed_pseudogene	 gene_name AC002543.2
chr7	116909877	116909964	gene	gene_id ENSG00000252115.1	 gene_type misc_RNA	 gene_name Y_RNA
chr7	116944286	116944414	gene	gene_id ENSG00000222150.1	 gene_type rRNA_pseudogene	 gene_name RNA5SP239
chr7	116952446	116954334	gene	gene_id ENSG00000227199.1	 gene_type lncRNA	 gene_name ST7-AS1
chr7	116952698	116952813	gene	gene_id ENSG00000275359.1	 gene_type misc_RNA	 gene_name ENSG10010138280.1
chr7	116953214	116953324	gene	gene_id ENSG00000277583.1	 gene_type misc_RNA	 gene_name ENSG10010137939.1
chr7	116953238	117230176	gene	gene_id ENSG00000004866.22	 gene_type protein_coding	 gene_name ST7
chr7	116953899	117098806	gene	gene_id ENSG00000214188.9	 gene_type lncRNA	 gene_name ST7-OT4
chr7	116954391	117119719	gene	gene_id ENSG00000288635.1	 gene_type protein_coding	 gene_name CTB-114A6.2
chr7	116954480	116954679	gene	gene_id ENSG00000273596.1	 gene_type misc_RNA	 gene_name ENSG10010135942.1
chr7	116954983	116955154	gene	gene_id ENSG00000273571.1	 gene_type misc_RNA	 gene_name ENSG10010134562.1
